date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
05/04/2015 14,1025,0,1.55,267.1,16.82,47.6,0.6250676,13.44
05/04/2015 15,1025,0,1.75,262.3,17.41,44.4,0.5529519,13.43
05/04/2015 16,1025,0,1.84,259.4,18.02,43,0.4500071,13.42
05/04/2015 17,1025,0,1.77,257.3,17.49,43.8,0.2246337,13.44
05/04/2015 18,1026,0,2.27,241.2,16.4,50.3,0.098678,13.49
05/04/2015 19,1026,0,2.45,249.8,14.98,57.9,0.0251813,13.55
05/04/2015 20,1027,0,3.65,248.2,13.5,69.4,0.0000247,13.6
05/04/2015 21,1027,0,3.91,254.5,12.84,73.6,0,13.64
05/04/2015 22,1027,0,4.3,259.3,12.16,75.6,0,13.66
05/04/2015 23,1028,0,4.03,262.8,11.44,79.3,0,13.69
06/04/2015 00,1028,0,3.18,262,10.66,83.5,0,13.71
06/04/2015 01,1028,0,1.92,260.6,10.04,86.3,0,13.74
06/04/2015 02,1029,0,1.89,262.7,9.55,88.2,0,13.75
06/04/2015 03,1029,0,0.6,101,8.54,90.5,0,13.78
06/04/2015 04,1029,0,0.03,53.7,6.93,96.8,0,13.81
06/04/2015 05,1029,0,0,25.2,6.58,99.1,0,13.84
06/04/2015 06,1030,0,0,2.4,6.6,99.2,0.0050313,13.86
06/04/2015 07,1031,0,0.36,142.3,6.14,99.3,0.0753465,13.87
06/04/2015 08,1031,0,0.14,121.2,7.16,99.3,0.263651,13.86
06/04/2015 09,1031,0,0.73,158.4,9.87,91.3,0.3827503,13.8
06/04/2015 10,1031,0,0.89,184,11.53,78.3,0.5226407,13.73
06/04/2015 11,1031,0,0.6,146.1,13.12,70.9,0.6138704,13.62
06/04/2015 12,1032,0,2.45,270.5,14,67.6,0.6123906,13.55
06/04/2015 13,1032,0,2.9,251.2,14.58,62.1,0.6280764,13.52
06/04/2015 14,1031,0,3.61,246.9,15.16,56.8,0.633527,13.5
06/04/2015 15,1031,0,3.59,260.8,15.31,56.5,0.491343,13.49
06/04/2015 16,1031,0,4.53,255.4,14.98,55.3,0.4146893,13.5
06/04/2015 17,1032,0,4.78,251.7,14.13,57.4,0.2513194,13.54
06/04/2015 18,1032,0,4.33,259,13.24,60.9,0.1410249,13.57
06/04/2015 19,1032,0,3.63,257.4,12.47,56.7,0.0418043,13.62
06/04/2015 20,1033,0,2.43,245.3,11.16,59,0,13.67
06/04/2015 21,1033,0,1.81,231.5,9.83,67.7,0,13.71
06/04/2015 22,1034,0,2.61,257.1,9.09,73.4,0,13.74
06/04/2015 23,1034,0,2.62,242.2,8.11,77.7,0,13.76
07/04/2015 00,1034,0,2.83,241.4,7.63,81,0,13.79
07/04/2015 01,1034,0,3.18,240.9,7.48,84,0,13.8
07/04/2015 02,1034,0,3.48,243.2,7.32,87.8,0,13.81
07/04/2015 03,1034,0,2.57,239.7,7.44,85.6,0,13.81
07/04/2015 04,1033,0,2.39,252.4,7.82,83.7,0,13.79
07/04/2015 05,1033,0,3.79,238.8,7.75,85,0,13.79
07/04/2015 06,1034,0,4.91,231.8,7.91,84.5,0.0036748,13.79
07/04/2015 07,1034,0,3.94,232.6,7.97,85.1,0.0369703,13.78
07/04/2015 08,1034,0,3.74,233.9,8.31,84.3,0.0775662,13.77
07/04/2015 09,1034,0,4.26,238,8.71,83.6,0.1992057,13.75
07/04/2015 10,1034,0,4.04,249,9.38,79.2,0.2450056,13.73
07/04/2015 11,1034,0,4.21,249.7,9.65,75.5,0.2647116,13.71
07/04/2015 12,1034,0,4.34,261.7,10.23,67.3,0.3491588,13.69
07/04/2015 13,1034,0,4.21,268.1,10.84,61.1,0.350022,13.66
07/04/2015 14,1034,0,4.39,263.7,11.03,62.3,0.4432741,13.65
07/04/2015 15,1034,0,4.98,259.1,11.22,60.5,0.4620183,13.63
07/04/2015 16,1033,0,4.2,261.9,11.43,58.4,0.3837615,13.62
07/04/2015 17,1033,0,4.06,261.6,11.53,57.2,0.2955407,13.62
07/04/2015 18,1033,0,3.84,263,11.11,57.3,0.1553297,13.64
07/04/2015 19,1033,0,3.51,259.7,10.42,57,0.0585508,13.68
07/04/2015 20,1034,0,3.51,258.7,9.34,60.7,0.0011838,13.72
07/04/2015 21,1034,0,3.49,255.3,8.34,65.7,0,13.76
07/04/2015 22,1034,0,3.58,255.8,7.6,69,0,13.78
07/04/2015 23,1034,0,3.33,260.8,7.11,72.1,0,13.81
08/04/2015 00,1034,0,3.51,250.8,6.91,73.8,0,13.82
08/04/2015 01,1034,0,2.76,261.1,6.55,75.9,0,13.84
08/04/2015 02,1034,0,2.31,259,6.1,79.7,0,13.85
08/04/2015 03,1034,0,0.08,26.4,5.21,82.7,0,13.87
08/04/2015 04,1033,0,0.15,29.9,3.46,88.6,0,13.91
08/04/2015 05,1033,0,0.18,64.7,3.09,92.9,0,13.93
08/04/2015 06,1033,0,0,2.5,3.24,95.2,0.0107039,13.94
08/04/2015 07,1033,0,0,0,4.3,96.1,0.0947566,13.95
08/04/2015 08,1034,0,0,0,6.18,88.5,0.2208108,13.93
08/04/2015 09,1033,0,0.02,47.4,7.54,77.9,0.3813691,13.86
08/04/2015 10,1033,0,0.2,29.1,9.35,69.4,0.5038225,13.78
08/04/2015 11,1032,0,0.41,54.8,10.65,65.5,0.6094803,13.66
08/04/2015 12,1032,0,0.55,56.1,11.84,60.8,0.608839,13.55
08/04/2015 13,1031,0,0.93,55.6,12.76,57.2,0.5862228,13.48
08/04/2015 14,1031,0,1.16,56.3,12.43,56.5,0.5403243,13.47
08/04/2015 15,1030,0,0.86,62.8,12.9,53.9,0.4454198,13.46
08/04/2015 16,1030,0,0.65,58.6,13.12,54.4,0.3314506,13.47
08/04/2015 17,1029,0,0.18,52.3,13.6,53.2,0.2632317,13.49
08/04/2015 18,1029,0,0.11,36.1,13.81,53.4,0.1069402,13.52
08/04/2015 19,1028,0,0.11,60.6,13.26,57.9,0.0309032,13.56
08/04/2015 20,1028,0,0.15,42.7,12.11,64.5,0.000148,13.62
08/04/2015 21,1028,0,0.64,176.2,11.2,70.2,0,13.66
08/04/2015 22,1028,0,0.24,106.6,10.53,72,0,13.71
08/04/2015 23,1027,0,0.15,63.4,9.12,76,0,13.75
09/04/2015 00,1027,0,0.1,61,8.41,78.2,0,13.79
09/04/2015 01,1027,0,0.12,65.5,7.39,82.1,0,13.81
09/04/2015 02,1026,0,0.02,11.3,7.42,83,0,13.83
09/04/2015 03,1026,0,0.09,71.1,6.41,86.5,0,13.85
09/04/2015 04,1025,0,0.14,55.9,6.2,86.9,0,13.86
09/04/2015 05,1025,0,0.43,81.6,6.02,87.2,0,13.87
09/04/2015 06,1025,0,0.67,116.5,5.99,85,0.0112711,13.87
09/04/2015 07,1025,0,0.98,169.2,6.41,82.7,0.0683174,13.87
09/04/2015 08,1024,0,2.17,166.4,7.47,81,0.1799683,13.85
09/04/2015 09,1024,0,2.28,162.2,9.99,72.5,0.3510825,13.79
09/04/2015 10,1024,0,1.8,221.7,11.72,59.7,0.4181174,13.73
09/04/2015 11,1023,0,3.45,241.1,13.4,43.9,0.5324321,13.65
09/04/2015 12,1023,0,4.28,219.7,14.8,34.6,0.695506,13.58
09/04/2015 13,1022,0,5.25,237.4,15.22,31.7,0.6505694,13.54
09/04/2015 14,1022,0,5.12,236,15.73,32.1,0.6083211,13.52
09/04/2015 15,1021,0,4.63,239,16.42,37.6,0.5452076,13.51
09/04/2015 16,1020,0,4.85,210,16.5,44,0.4376755,13.5
09/04/2015 17,1020,0,4.78,205.7,15.87,47.3,0.3127804,13.51
09/04/2015 18,1020,0,4.04,201.8,14.93,49,0.1656389,13.54
09/04/2015 19,1020,0,3.58,195.1,13.51,52,0.0457998,13.59
09/04/2015 20,1020,0,2.51,186.4,11.98,60.5,0.0006412,13.64
09/04/2015 21,1020,0,3.48,175.6,11.17,62.9,0,13.68
09/04/2015 22,1019,0,4.18,168.5,10.35,62.6,0,13.71
09/04/2015 23,1019,0,4.31,167.7,9.69,58,0,13.74
10/04/2015 00,1018,0,4.29,176,9.47,52.1,0,13.75
10/04/2015 01,1018,0,3.13,156.2,8.95,48.2,0,13.77
10/04/2015 02,1018,0,0.3,113.8,8.18,58.1,0,13.8
10/04/2015 03,1017,0,0.03,7.2,6.87,70.8,0,13.84
10/04/2015 04,1017,0,0,0,6.23,75.2,0,13.87
10/04/2015 05,1016,0,0,0,5.93,73.8,0,13.9
10/04/2015 06,1016,0,0.03,9.6,5.35,74,0.0102599,13.92
10/04/2015 07,1015,0,0.57,170,6.43,70.5,0.103734,13.92
10/04/2015 08,1015,0,1.51,193.6,10.31,56.4,0.251196,13.85
10/04/2015 09,1015,0,3.45,174.5,11.53,47.3,0.4085481,13.77
10/04/2015 10,1014,0,0.88,150.2,13.04,42,0.5260936,13.7
10/04/2015 11,1013,0,2.86,178.7,14.26,35.1,0.4547426,13.62
10/04/2015 12,1012,0,3.27,185.8,14.65,35.9,0.3442754,13.61
10/04/2015 13,1012,0,4.97,186.6,15.43,37.8,0.5505596,13.57
10/04/2015 14,1010,0,4.4,175.5,15.81,39.2,0.4798252,13.53
10/04/2015 15,1009,0,3.7,164.5,14.88,43.4,0.1780938,13.55
10/04/2015 16,1008,0,3.03,162.6,16.44,37.7,0.3669904,13.53
10/04/2015 17,1007,0,3.31,166.8,16.48,35.2,0.2316134,13.53
10/04/2015 18,1006,0,3.83,162,15.65,37.3,0.0678242,13.55
10/04/2015 19,1005,0,4.06,156.4,14.64,44.1,0.0251813,13.58
10/04/2015 20,1005,0,4.21,152.2,12.47,58.7,0.0004193,13.61
10/04/2015 21,1004,0,6.43,153.3,10.46,69.8,0,13.66
10/04/2015 22,1003,0,8.59,161.8,9.8,70.6,0,13.69
10/04/2015 23,1003,0,7.05,169.8,9.19,73.6,0,13.72
11/04/2015 00,1003,0,5.01,174.4,9,76.6,0,13.73
11/04/2015 01,1002,0,5.2,180.9,8.78,81.2,0,13.74
11/04/2015 02,1001,0,7.47,172.9,8.79,80.1,0,13.75
11/04/2015 03,1000,0,5.65,171.9,8.5,85,0,13.76
11/04/2015 04,1000,0,3.79,172.4,8.36,87.6,0,13.77
11/04/2015 05,1001,0,7.31,240.7,5.28,93.4,0.0008879,13.81
11/04/2015 06,1002,0,7.67,252.7,3.41,91.8,0.005204,13.86
11/04/2015 07,1004,0,4.52,256.4,2.93,89.9,0.0331968,13.9
11/04/2015 08,1005,0,5.03,244.9,3.3,85.6,0.1620134,13.91
11/04/2015 09,1006,0,5.53,251.7,4.32,76.6,0.3055293,13.89
11/04/2015 10,1007,0,6.57,254.2,5.87,58.7,0.4429535,13.85
11/04/2015 11,1008,0,5.49,272.4,6.07,59.2,0.3333003,13.81
11/04/2015 12,1009,0,6.07,242.6,5.18,69.9,0.5705861,13.8
11/04/2015 13,1010,0,5.42,253.8,5.92,69,0.6206281,13.77
11/04/2015 14,1010,0,7.29,230.3,7.35,56.9,0.5963593,13.73
11/04/2015 15,1011,0,6.84,236.6,7.38,55.2,0.4828341,13.73
11/04/2015 16,1011,0,8.54,228.4,7.82,51.6,0.5289546,13.72
11/04/2015 17,1012,0,6.39,244.7,6.79,59.2,0.2069747,13.74
11/04/2015 18,1013,0,4.59,231.8,6.28,69.5,0.1806836,13.79
11/04/2015 19,1013,0,6.31,204.6,5.28,71.2,0.0494747,13.82
11/04/2015 20,1014,0,5.5,187,4.64,75.5,0.0015291,13.87
11/04/2015 21,1014,0,5.98,202.4,4.62,73.7,0,13.88
11/04/2015 22,1014,0,6.19,199.7,4.82,71.8,0,13.88
11/04/2015 23,1015,0,6.74,188.1,4.94,70.4,0,13.88
12/04/2015 00,1014,0,6.62,182.4,5.17,69.9,0,13.87
12/04/2015 01,1015,0,7.76,189.9,5.08,70.4,0,13.87
12/04/2015 02,1015,0,6.48,193.1,4.82,72,0,13.87
12/04/2015 03,1015,0,6.3,201.1,4.75,72.3,0,13.87
12/04/2015 04,1015,0,5.69,198.1,4.68,72.8,0,13.87
12/04/2015 05,1014,0,5.94,196.7,4.62,68.9,0,13.87
12/04/2015 06,1014,0,5.57,200.1,4.15,75.7,0.0057712,13.88
12/04/2015 07,1014,0,4.84,198.6,3.93,81.9,0.0291521,13.89
12/04/2015 08,1014,0,3.93,216.1,3.81,86.7,0.0535194,13.9
12/04/2015 09,1014,0,4.18,223.5,3.78,88.2,0.0670349,13.9
12/04/2015 10,1014,0,2.62,239.5,3.1,94.5,0.100873,13.91
12/04/2015 11,1014,0,1.92,242.4,2.82,98.1,0.1621861,13.9
12/04/2015 12,1014,0,1.54,249.1,3.61,97.6,0.3780396,13.88
12/04/2015 13,1014,0,1.58,263.6,5.13,84.7,0.3792481,13.82
12/04/2015 14,1015,0,3.41,267.7,6.48,70.7,0.5862474,13.75
12/04/2015 15,1015,0,3.88,285.3,7.75,57.9,0.4701325,13.71
12/04/2015 16,1016,0,4.5,291.4,7.69,54.7,0.3549794,13.72
12/04/2015 17,1017,0,3.39,297.1,8.08,55,0.243723,13.71
12/04/2015 18,1018,0,3.68,291.7,7.83,53.5,0.1321708,13.74
12/04/2015 19,1019,0,3.52,278.3,7.22,56.1,0.0359345,13.77
12/04/2015 20,1021,0,3.1,262.8,5.89,65.5,0.0013318,13.81
12/04/2015 21,1022,0,3.3,243.3,5.22,66.8,0,13.84
12/04/2015 22,1022,0,3.58,243.1,4.78,68.2,0,13.87
12/04/2015 23,1023,0,4.14,243.1,4.31,71.9,0,13.89
13/04/2015 00,1024,0,4.11,246.2,4.05,74.7,0,13.9
13/04/2015 01,1025,0,4.44,249.1,4.03,77.3,0,13.91
13/04/2015 02,1025,0,3.42,247.8,3.72,80,0,13.92
13/04/2015 03,1025,0,2.05,249.8,3.57,81.4,0,13.92
13/04/2015 04,1025,0,0.72,167.9,3.5,80.6,0,13.93
13/04/2015 05,1025,0,0.54,166.8,3.32,84.2,0,13.94
13/04/2015 06,1026,0,2.62,230.3,4.11,82.3,0.0126523,13.93
13/04/2015 07,1026,0,2.58,184,4.29,83.9,0.1038819,13.91
13/04/2015 08,1026,0,3.2,154.4,4.53,81.6,0.2332658,13.89
13/04/2015 09,1026,0,3.8,169.4,6.04,73.1,0.3756965,13.85
13/04/2015 10,1026,0,3.91,172.5,7.93,65.8,0.5358849,13.8
13/04/2015 11,1025,0,4.19,165.6,8.72,59.6,0.480639,13.74
13/04/2015 12,1024,0,5.67,168.8,9.35,56.8,0.5283379,13.71
13/04/2015 13,1023,0,6.09,172.2,9.14,60.5,0.3482709,13.71
13/04/2015 14,1022,0,6.55,171.6,8.5,69.2,0.4008531,13.7
13/04/2015 15,1021,0,6.54,168.7,7.92,74,0.2026586,13.73
13/04/2015 16,1020,0,7.17,174.7,8.22,77.8,0.3656585,13.74
13/04/2015 17,1019,0,8.11,167.8,8.17,83.1,0.2016968,13.74
13/04/2015 18,1019,0,7.04,168.2,9.02,81.5,0.1094805,13.74
13/04/2015 19,1018,0,6.17,171.3,9.38,85.2,0.034356,13.74
13/04/2015 20,1018,0,7.35,177.4,10.46,80.9,0.0009865,13.73
13/04/2015 21,1017,0,7.35,198.4,11.32,76.8,0,13.72
13/04/2015 22,1017,0,7.11,208.8,11.43,77.2,0,13.71
13/04/2015 23,1017,0,5.19,217.4,11.47,77.1,0,13.7
14/04/2015 00,1016,0,8.31,228,11.6,75.3,0,13.7
14/04/2015 01,1016,0,7.69,225.1,11.29,76.3,0,13.69
14/04/2015 02,1016,0,7.42,228.6,10.77,77.7,0,13.7
14/04/2015 03,1015,0,7.13,227.6,10.54,76.9,0,13.71
14/04/2015 04,1015,0,6.77,227.5,10.39,72.8,0,13.71
14/04/2015 05,1015,0,7.53,217.6,10,76.9,0,13.72
14/04/2015 06,1015,0,7.36,220.9,9.89,79,0.0054753,13.72
14/04/2015 07,1015,0,7.18,220.4,9.76,82.7,0.0382282,13.72
14/04/2015 08,1015,0,7.15,221.8,9.94,84.6,0.1295565,13.72
14/04/2015 09,1016,0,7.12,224.8,10.17,84.5,0.1439599,13.71
14/04/2015 10,1016,0,5.98,212.9,10.83,81.3,0.1733092,13.7
14/04/2015 11,1016,0,6.63,231.1,11.03,82.5,0.2516152,13.69
14/04/2015 12,1016,0,6.74,225.4,12.32,77.5,0.6568093,13.64
14/04/2015 13,1016,0,6.64,231.1,12.39,77.5,0.4124696,13.62
14/04/2015 14,1015,0,7.38,233.3,12.13,80.4,0.3715778,13.62
14/04/2015 15,1015,0,7.83,230.2,12.95,75.5,0.4464804,13.62
14/04/2015 16,1014,0,6.65,224.5,12.83,76.5,0.2946775,13.6
14/04/2015 17,1014,0,5.57,218.6,11.86,82.8,0.0924628,13.63
14/04/2015 18,1014,0,5.34,201.6,11.55,82,0.0399546,13.65
14/04/2015 19,1013,0,5.73,204.7,11.61,79.3,0.019854,13.66
14/04/2015 20,1013,0,5.86,217.4,10.89,84.5,0.0012578,13.68
14/04/2015 21,1013,0,5.51,213.4,10.55,86.4,0,13.7
14/04/2015 22,1012,0,5.16,216.1,10.54,85,0,13.71
14/04/2015 23,1012,0,5.58,223.8,10.53,81.9,0,13.71
15/04/2015 00,1012,0,5.3,215.3,10.32,79.3,0,13.71
15/04/2015 01,1011,0,7.05,214,9.89,79.5,0,13.72
15/04/2015 02,1010,0,7.1,219.8,9.74,81.3,0,13.73
15/04/2015 03,1009,0,6.75,221.5,9.48,87.5,0,13.75
15/04/2015 04,1009,0,6.53,214.6,9.38,88.2,0,13.76
15/04/2015 05,1009,0,5.85,224.9,9.01,92.2,0,13.76
15/04/2015 06,1010,0,5.02,244.3,8.48,97.6,0.0075963,13.77
15/04/2015 07,1010,0,4.59,248.6,8.03,94.9,0.0382775,13.78
15/04/2015 08,1011,0,4.14,252.7,7.84,88.7,0.0987273,13.79
15/04/2015 09,1012,0,4.11,260,7.77,85.5,0.229369,13.78
15/04/2015 10,1012,0,4.66,264.8,8.36,68.8,0.4744239,13.76
15/04/2015 11,1013,0,4.62,295.8,9.03,52.2,0.5305329,13.71
15/04/2015 12,1014,0,4.1,283.9,8.84,54,0.3752772,13.7
15/04/2015 13,1014,0,3.36,277.9,8.69,59,0.4597245,13.7
15/04/2015 14,1014,0,4.1,260.7,9.52,52.9,0.4304245,13.66
15/04/2015 15,1014,0,3.91,285.6,9.15,57.6,0.4200166,13.67
15/04/2015 16,1014,0,4.14,287.9,9.35,52.7,0.2920385,13.67
15/04/2015 17,1015,0,4.05,272.2,9.7,46.3,0.3453606,13.67
15/04/2015 18,1015,0,3.46,283,9.42,45.1,0.1838405,13.68
15/04/2015 19,1015,0,3.49,287.3,8.59,50.9,0.0753712,13.72
15/04/2015 20,1016,0,2.89,269.7,7.44,56,0.0024663,13.77
15/04/2015 21,1016,0,2.83,257.4,6.04,64.6,0,13.81
15/04/2015 22,1017,0,3.47,251.6,5.09,70.3,0,13.85
15/04/2015 23,1017,0,3.49,251.1,4.65,71.8,0,13.87
16/04/2015 00,1017,0,3.19,253.7,4.29,73.2,0,13.89
16/04/2015 01,1017,0,2.14,249.1,3.94,74.6,0,13.91
16/04/2015 02,1017,0,0.43,77.7,3.44,75.7,0,13.93
16/04/2015 03,1017,0,0.18,122,2.9,77.7,0,13.96
16/04/2015 04,1016,0,0.6,149.7,2.88,79.3,0,13.97
16/04/2015 05,1016,0,0.55,149.4,2.72,79.8,0,13.98
16/04/2015 06,1017,0,0.05,58.8,2.16,82.8,0.0154639,13.99
16/04/2015 07,1017,0,0.14,71.8,2.93,81.4,0.1340452,14
16/04/2015 08,1017,0,0.08,41.9,4.49,78.2,0.2819759,13.96
16/04/2015 09,1017,0,0.1,59.4,6.65,69.4,0.4287967,13.88
16/04/2015 10,1018,0,0.23,51.8,8.27,56.8,0.5381786,13.8
16/04/2015 11,1018,0,0.42,125.2,9.67,50.4,0.6715826,13.68
16/04/2015 12,1017,0,1.05,70.1,9.59,50,0.7062345,13.58
16/04/2015 13,1017,0,1.88,51.5,9.31,50,0.7182457,13.54
16/04/2015 14,1017,0,1.59,49.7,9.71,48.9,0.6799682,13.51
16/04/2015 15,1016,0,1.96,50.5,9.75,49.4,0.6072606,13.5
16/04/2015 16,1016,0,1.9,55,10.05,51.5,0.4695405,13.5
16/04/2015 17,1016,0,2.27,51.4,9.61,58.5,0.3470624,13.54
16/04/2015 18,1016,0,1.94,60.1,9.34,54.5,0.1667241,13.59
16/04/2015 19,1017,0,1.62,70.2,9.04,56,0.078454,13.65
16/04/2015 20,1017,0,1,96.6,7.82,60.8,0.0031816,13.72
16/04/2015 21,1018,0,1.45,134.1,6.49,66.1,0,13.78
16/04/2015 22,1018,0,1.79,146.5,5.56,73.1,0,13.82
16/04/2015 23,1018,0,1.21,97.2,5.12,75.8,0,13.86
17/04/2015 00,1019,0,0.38,89,4.83,77.9,0,13.89
17/04/2015 01,1019,0,0.31,110.3,3.8,83.1,0,13.92
17/04/2015 02,1019,0,0.77,166.6,3.15,89.7,0,13.94
17/04/2015 03,1019,0,0.49,124.6,3.23,94.8,0,13.95
17/04/2015 04,1020,0,0.4,88.9,3.32,96.1,0,13.96
17/04/2015 05,1020,0,0,0,2.77,96.7,0,13.97
17/04/2015 06,1021,0,0.06,35.7,2.43,98.5,0.0111972,13.98
17/04/2015 07,1022,0,0.39,67.7,3.69,99,0.0429389,13.94
17/04/2015 08,1022,0,0.65,90.7,4.72,98.9,0.1613722,13.89
17/04/2015 09,1023,0,0.73,61.3,6.28,94,0.2329452,13.84
17/04/2015 10,1023,0,1.13,60.8,7.63,82.5,0.3988308,13.78
17/04/2015 11,1024,0,1.83,47.9,8.49,75.8,0.5013809,13.7
17/04/2015 12,1024,0,2.79,45.9,8.68,65.9,0.3245448,13.67
17/04/2015 13,1024,0,2.8,44,9.17,61.2,0.3500467,13.67
17/04/2015 14,1025,0,2.55,45.9,9.69,59.8,0.3157153,13.66
17/04/2015 15,1025,0,2.7,49.5,10.37,57.4,0.4146893,13.64
17/04/2015 16,1025,0,2.68,47.6,10.52,59.2,0.4474916,13.6
17/04/2015 17,1026,0,2.72,48.3,10.57,56.5,0.3770284,13.58
17/04/2015 18,1026,0,2.19,48.9,10.33,55.8,0.2313174,13.6
17/04/2015 19,1027,0,1.58,51.1,9.86,56.8,0.083658,13.64
17/04/2015 20,1028,0,0.68,51,8.18,67.5,0.0042668,13.71
17/04/2015 21,1029,0,0.18,44.7,6.89,72.7,0,13.78
17/04/2015 22,1029,0,0.02,27,5.76,74.6,0,13.83
17/04/2015 23,1030,0,0,3.4,5.27,76.5,0,13.88
18/04/2015 00,1031,0,0,0,4.63,78.3,0,13.91
18/04/2015 01,1031,0,0.3,117.4,4.56,78.3,0,13.92
18/04/2015 02,1031,0,0.25,101.9,3.61,81.8,0,13.93
18/04/2015 03,1031,0,0.24,121.5,2.48,88,0,13.96
18/04/2015 04,1031,0,0.09,50.7,2.86,90.8,0,13.96
18/04/2015 05,1031,0,0.18,62.4,3.71,94.2,0.0000493,13.93
18/04/2015 06,1032,0,0.02,15,3.66,95.3,0.0264144,13.95
18/04/2015 07,1032,0,0,0,4.46,95.4,0.1355496,13.94
18/04/2015 08,1033,0,0.04,15.1,6.19,90.9,0.231342,13.89
18/04/2015 09,1033,0,0.72,52.5,6.68,83.1,0.2627632,13.84
18/04/2015 10,1033,0,0.8,80.1,8.37,72.4,0.5758395,13.76
18/04/2015 11,1033,0,1.4,58.8,9.07,68.2,0.6015387,13.66
18/04/2015 12,1033,0,2.12,48,8.69,75,0.7302567,13.6
18/04/2015 13,1032,0,2.21,44.8,9.23,69,0.7420704,13.54
18/04/2015 14,1032,0,2.54,48.3,9.54,59.1,0.7071224,13.52
18/04/2015 15,1031,0,3.35,40.5,9.1,54.6,0.6364127,13.53
18/04/2015 16,1031,0,2.35,52.9,9.88,54.5,0.5239972,13.54
18/04/2015 17,1031,0,1.9,49.2,10.59,54.3,0.3856605,13.53
18/04/2015 18,1031,0,2.1,44.7,10.14,55.6,0.2372613,13.56
18/04/2015 19,1031,0,1.81,46.7,9.17,59.4,0.0877521,13.63
18/04/2015 20,1031,0,1.27,48,7.71,69.9,0.004982,13.7
18/04/2015 21,1031,0,0.23,21.8,6.61,75.9,0,13.77
18/04/2015 22,1031,0,0,0,5.8,76.5,0,13.83
18/04/2015 23,1031,0,0.03,20,4.91,78.8,0,13.86
19/04/2015 00,1031,0,0,0,4.62,80.7,0,13.89
19/04/2015 01,1031,0,0,0,4.17,82.3,0,13.92
19/04/2015 02,1030,0,0.01,14.6,4.11,81.5,0,13.93
19/04/2015 03,1030,0,0,0,4.42,77.8,0,13.93
19/04/2015 04,1030,0,0,0,3.85,81.1,0,13.94
19/04/2015 05,1030,0,0,0,3.36,86.4,0.0000493,13.95
19/04/2015 06,1030,0,0,0,3.57,90.6,0.0206679,13.96
19/04/2015 07,1030,0,0.11,42,3.99,92.6,0.076111,13.94
19/04/2015 08,1030,0,1.24,139.2,5.09,86.3,0.0905884,13.89
19/04/2015 09,1030,0,2.08,34.6,6,84.1,0.1059783,13.85
19/04/2015 10,1030,0,2.17,43.8,5.86,96,0.1537019,13.83
19/04/2015 11,1030,0,2.75,46.2,6,99.2,0.3198588,13.81
19/04/2015 12,1029,0,3.25,54.3,6.96,91.8,0.5605728,13.72
19/04/2015 13,1029,0,2.88,53.4,7.09,86.3,0.2994621,13.71
19/04/2015 14,1029,0,2.63,49.7,6.66,89.7,0.2878704,13.72
19/04/2015 15,1029,0,2.36,51.6,7.39,81.6,0.3685195,13.69
19/04/2015 16,1029,0,2.45,50,6.92,84.5,0.1448971,13.7
19/04/2015 17,1029,0,2.37,45.1,6.73,88.8,0.1990577,13.73
19/04/2015 18,1029,0,2.4,45,6.84,89.2,0.2101316,13.72
19/04/2015 19,1029,0,1.57,50.2,6.34,93.6,0.0597346,13.76
19/04/2015 20,1029,0,1.18,49.1,5.94,98.5,0.0028116,13.79
19/04/2015 21,1029,0,0.84,59.7,5.72,99,0,13.8
19/04/2015 22,1029,0,0.64,57.9,5.52,99,0,13.83
19/04/2015 23,1029,0,1.17,65.5,5.69,99.1,0,13.83
20/04/2015 00,1029,0,2.1,55.9,5.53,99.1,0,13.83
20/04/2015 01,1028,0,2.32,54.4,5.52,99.3,0,13.83
20/04/2015 02,1029,0,1.72,56.5,5.59,99.4,0,13.83
20/04/2015 03,1029,0,1.3,61.7,5.6,99.4,0,13.83
20/04/2015 04,1029,0,0.7,58.2,5.67,99.5,0,13.83
20/04/2015 05,1029,0,0.68,60.7,5.68,99.3,0.0002466,13.83
20/04/2015 06,1029,0,0.38,47.5,5.72,99.1,0.0155626,13.83
20/04/2015 07,1030,0,0.18,52.3,6.26,97.6,0.0739653,13.82
20/04/2015 08,1030,0,0.19,60.6,7.02,87.8,0.1295318,13.8
20/04/2015 09,1031,0,0.46,109,7.89,77.8,0.1999456,13.76
20/04/2015 10,1031,0,0.5,118.6,9.09,70.6,0.3597641,13.71
20/04/2015 11,1031,0,0.57,65.9,9.57,68,0.3389482,13.66
20/04/2015 12,1032,0,0.87,48,9.5,69.1,0.3389482,13.62
20/04/2015 13,1032,0,1,41.6,9.63,67.1,0.37984,13.61
20/04/2015 14,1032,0,0.67,62.2,10.2,64.4,0.3746607,13.6
20/04/2015 15,1031,0,0.6,84,11.46,58.4,0.5497457,13.54
20/04/2015 16,1031,0,0.84,61.8,11.32,57,0.4060818,13.51
20/04/2015 17,1031,0,0.41,49.4,11.81,54.1,0.3194641,13.5
20/04/2015 18,1031,0,0.6,38.4,11.47,54.4,0.2359048,13.52
