date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
19/02/2015 21,60302,0.2,215.49,14534,190.15,5126.7,0.007399,834.71
19/02/2015 22,60280,0.4,279.44,13359,151.21,5473.2,0,835.61
19/02/2015 23,60240,0,300.9,12978.5,186.54,5016.1,0,836.4
20/02/2015 00,60240,0,276.43,13163.2,185.98,5052.5,0,836.4
20/02/2015 01,60209,0,288.84,13441.2,165.66,5212,0,836.5
20/02/2015 02,60164,0,285.92,13235.3,150.29,5260.7,0,837
20/02/2015 03,60120,0,332.69,13469.3,152.95,5251.1,0,837
20/02/2015 04,60082,0,317.23,14209.8,140.49,5330.1,0,837.16
20/02/2015 05,60061,0,291.86,14510.2,136.46,5465.1,0,837.47
20/02/2015 06,60060,0,232.19,14005.1,140.9,5160.9,0,837.76
20/02/2015 07,60030,0,243.55,13977.7,134.78,5287.2,0.3891874,838.14
20/02/2015 08,60000,0.2,363.35,14110,161.12,5224.6,5.670592,837.6
20/02/2015 09,60000,0,364.25,14017.4,201.73,4970.9,12.929013,836.05
20/02/2015 10,59993,0,316.04,13592.2,231.03,4843.5,15.9152502,833.75
20/02/2015 11,59965,0.8,337.64,14563.4,226.32,4924.1,10.8202982,832.49
20/02/2015 12,59919,0,325.96,14436.6,263.7,4851.4,19.60735,832.25
20/02/2015 13,59881,0.2,346.64,14492.7,287.53,4544.9,18.6306796,830.32
20/02/2015 14,59880,0,333,14440.1,272.74,4472.2,14.4961234,829.06
20/02/2015 15,59868,0,264.09,14789.2,268.51,4401.7,8.6612704,829.58
20/02/2015 16,59820,0.2,247.88,14570.5,243.86,4552.2,4.1996728,830.96
20/02/2015 17,59820,0,243.38,14084.4,184.47,4762.3,0.207172,833.1
20/02/2015 18,59813,0,169.88,13990.7,123.93,5219.2,0,835.39
20/02/2015 19,59760,0,248.17,14516.4,115.79,5064.7,0,836.74
20/02/2015 20,59760,0,236.02,14461.8,110.69,5127.3,0,837.62
20/02/2015 21,59760,0,269.61,14512.8,99.02,5145.2,0,838.2
20/02/2015 22,59760,0,245.75,14630.8,80.41,5253.5,0,838.77
20/02/2015 23,59706,0,164.99,14961.6,69.53,5302.8,0,839.41
21/02/2015 00,59700,0,210.21,15135.7,60.66,5423.7,0,839.99
21/02/2015 01,59700,0,255.89,15171,54.7,5400.4,0,840.01
21/02/2015 02,59700,0,194.99,15164.7,40.64,5496.6,0,840.4
21/02/2015 03,59700,0,240.21,15070.3,49.97,5427.2,0,840.6
21/02/2015 04,59688,0,263.9,15039.3,49.09,5355.6,0,840.59
21/02/2015 05,59700,0,204.13,14849.5,35.67,5373.4,0,840.62
21/02/2015 06,59700,0,229.76,15149.9,24.42,5397.2,0,841.17
21/02/2015 07,59716,0,263.04,15120.5,27.87,5219.1,0.5963594,841.2
21/02/2015 08,59760,0,190.78,14611,41.54,5070.6,6.2122002,841.08
21/02/2015 09,59794,0,252.21,14565.9,116.94,4612,13.233851,839.14
21/02/2015 10,59808,0.2,307.39,14808.4,152.68,4429.3,18.654362,835.74
21/02/2015 11,59807,0.2,270.28,15486.2,196.33,4289.2,22.957618,832.32
21/02/2015 12,59771,0.2,296.12,15977.7,244.17,3886.4,24.521768,829.19
21/02/2015 13,59820,0,270.75,16647.8,252.05,3599.9,15.9418868,828.61
21/02/2015 14,59820,0,264.73,16530.3,273.38,3497.4,16.92743,828.22
21/02/2015 15,59827,0,224.32,15719.1,262.45,3846.7,12.834308,827.58
21/02/2015 16,59870,0,295.28,15495.9,227.61,4190.9,5.527054,829.1
21/02/2015 17,59899,0,256.42,15081.3,163.52,4657.9,0.3891874,832.33
21/02/2015 18,59940,0,208.07,15441.2,117.77,5052.2,0,835.26
21/02/2015 19,59977,0,232.15,15155.3,117.51,5043.6,0,836.69
21/02/2015 20,60030,0,224.18,14985.9,106.68,5127.3,0,837.62
21/02/2015 21,60060,0,162.81,14838.2,108.05,5221.4,0,838.28
21/02/2015 22,60081,0,122.82,14655.8,121.13,5224.4,0,837.7
21/02/2015 23,60120,0,37.46,12170.3,134.2,5149.5,0,836.96
22/02/2015 00,60120,0,25.21,4986.1,83.31,5313.4,0,837.73
22/02/2015 01,60120,0,3.96,2843.5,62.01,5420.4,0,838.22
22/02/2015 02,60103,0,5.67,4287.5,61.52,5303.8,0,839.29
22/02/2015 03,60067,0,21.56,4024.1,3.84,5363.8,0,840.47
22/02/2015 04,60009,0,129.36,9216.1,-30.03,5649,0,840.86
22/02/2015 05,59959,0,110.94,8958.9,9.18,5508.2,0,840.61
22/02/2015 06,59921,0,214.82,9952.1,47.11,5108.9,0,839.94
22/02/2015 07,59855,0,236.46,9429.2,35.84,5292.5,0.362551,839.4
22/02/2015 08,59788,0,161.67,9951.7,48.29,5408,1.723967,839.08
22/02/2015 09,59687,0,204.61,9726.2,107.39,5261.1,2.4253922,837.95
22/02/2015 10,59579,0.6,232.74,9545.3,120.17,5237.9,2.3425234,837.54
22/02/2015 11,59391,0.6,133.38,8829.6,112.74,5582.5,3.0617062,837.34
22/02/2015 12,59163,0.2,329.72,9154.9,193.83,5023.8,3.7838486,836.64
22/02/2015 13,58982,1.8,489.5,9323.6,185.02,5078.9,3.5115654,836.3
22/02/2015 14,58789,1.4,529.85,9639.4,185.74,5235.1,9.7814776,836.02
22/02/2015 15,58711,0.4,611.58,10221.4,202.57,5113.2,12.087009,835.25
22/02/2015 16,58684,0,419.39,10505.4,282.77,4972.5,3.4109396,833.51
22/02/2015 17,58635,0,286.67,11289,326.52,5028.7,0.310758,832.87
22/02/2015 18,58570,0,311.04,11594.6,341.98,5014.1,0,832.22
22/02/2015 19,58571,3.6,300.6,12880.4,275.07,5416.2,0.0088788,832.37
22/02/2015 20,58600,0.4,363.1,14281.7,207.27,5492.3,0,833.8
22/02/2015 21,58620,0,298.98,13775.5,181.23,5284.5,0,835.21
22/02/2015 22,58659,0.2,271.53,14055.3,158.67,5164.6,0.0014798,835.87
22/02/2015 23,58680,0.4,290.19,14190.8,123.26,5118.1,0,836.92
23/02/2015 00,58676,0,365.86,13360,99.15,5009.2,0,837.76
23/02/2015 01,58626,0,367.45,12569.4,111.63,4715.4,0,838.1
23/02/2015 02,58592,0,463.29,12544,111.73,4500.6,0,838.09
23/02/2015 03,58563,0,413.24,11874.4,112.78,4382.2,0,837.63
23/02/2015 04,58553,0.2,409.8,12133.4,111.26,4303.1,0,837.62
23/02/2015 05,58500,0,401.18,11594,112.33,4331.3,0,837.81
23/02/2015 06,58500,0,353.49,12189.6,106.29,4611.1,0,837.74
23/02/2015 07,58484,0,454.65,12078.1,115.24,4438.8,0.6111574,838.09
23/02/2015 08,58441,0,518.31,11807.7,132.82,4188,5.2340508,837.58
23/02/2015 09,58421,0,531.15,11188.3,168.49,4043.9,13.893843,836.42
23/02/2015 10,58420,0,500.01,10877,172.25,4338.1,13.7932166,835.34
23/02/2015 11,58401,0,532.51,10535,176.58,4554.5,19.573311,834.17
23/02/2015 12,58362,0.6,631.77,11298,232.46,4112.5,24.828087,831.69
23/02/2015 13,58311,0,601.57,11007.7,260.61,3927.4,17.097606,830.74
23/02/2015 14,58269,0,575.27,10934,240.75,4133.6,7.470032,831.99
23/02/2015 15,58217,0,567.75,10676.5,246.02,4155.6,5.754941,832.25
23/02/2015 16,58185,0,590.67,10535.6,208.29,4669.4,2.4150336,833.93
23/02/2015 17,58163,1.2,578.82,10278.4,186.16,5025.3,0.258965,834.95
23/02/2015 18,58203,0.8,457.65,10566.4,130.7,5524.7,0.0059192,836.1
23/02/2015 19,58230,0,382.94,12265.9,170.57,4955.2,0,836.78
23/02/2015 20,58202,2,462.61,11172.9,149.41,5221.1,0.0088788,836.73
23/02/2015 21,58261,0.2,491.37,13384.3,178.18,5250.5,0,836.94
23/02/2015 22,58356,0,443.62,14206.3,210.23,5306,0,836.07
23/02/2015 23,58476,0.8,472.77,14849.8,209.9,5160.4,0,835.77
24/02/2015 00,58580,0,459.57,14339.3,220.88,4772.3,0,835.61
24/02/2015 01,58695,0,420.65,14887.6,223.42,4612.9,0,835.2
24/02/2015 02,58791,0,389.28,14708.4,202.35,4778.7,0,835.2
24/02/2015 03,58899,0,415.85,14741.2,183.18,4641.9,0,835.68
24/02/2015 04,59003,0,419.83,14537.7,153.44,4670.8,0,836.12
24/02/2015 05,59089,1.2,364.4,14324.6,110.32,5467.5,0,836.73
24/02/2015 06,59142,0.4,370.05,14577.1,158.85,5356.9,0,837.13
24/02/2015 07,59165,0,439.6,14351.5,200.34,4720.6,0.8375668,836.78
24/02/2015 08,59249,0,465.95,14386,237.76,4295.9,6.503724,835.72
24/02/2015 09,59329,3.2,488.04,14783.6,287.73,3895.6,13.910124,833.87
24/02/2015 10,59424,0.2,459.9,15094.3,305.62,3917.4,19.718332,831.39
24/02/2015 11,59535,0.6,406.09,15311.1,242.44,4548.6,16.2422876,831.41
24/02/2015 12,59623,0.6,401.65,15014.4,191.19,4789.4,16.0528736,832.33
24/02/2015 13,59651,0.8,438.48,15159.6,231.41,4365.2,19.2773534,831.25
24/02/2015 14,59715,2.6,370.36,15583.9,164.81,4923.6,7.7778272,833.56
24/02/2015 15,59777,0.4,369.09,15045.9,132.43,5150.6,9.236911,834.78
24/02/2015 16,59858,0,337.67,15868.3,185.74,4491.2,3.4153784,835.06
24/02/2015 17,59921,0.4,363.87,14893.2,181.29,4272.6,0.6555514,835.64
24/02/2015 18,59998,0,323.54,14038.1,128.32,4603.8,0,837.18
24/02/2015 19,60060,0,267.44,13990.8,122.92,4532.2,0,837.73
24/02/2015 20,60072,0,337.19,14414.2,121.44,4563.5,0,838.2
24/02/2015 21,60131,0,302.17,13257.3,130.74,4606.7,0,838.15
24/02/2015 22,60177,0,310.9,13126,147.29,4651.4,0,837.6
24/02/2015 23,60180,0,296.34,14055.2,147.52,4721.8,0,837.19
25/02/2015 00,60220,0,240.63,14196.4,158.16,4555.3,0,836.4
25/02/2015 01,60240,0,171.3,13009.6,155.54,4838.3,0,836.4
25/02/2015 02,60240,0,157.62,11899.5,118.53,5144.2,0,837.02
25/02/2015 03,60291,0,89.25,13534.4,129.35,5042.8,0,837.47
25/02/2015 04,60347,0,41.4,10214.8,120.68,5151.5,0,838.2
25/02/2015 05,60382,0,100.05,12542.7,130.72,5091.4,0,838.33
25/02/2015 06,60454,0,165.21,14760.3,144.44,4970.4,0,837.87
25/02/2015 07,60507,0,82.9,14338.7,148.53,4991.4,0.9973852,838.09
25/02/2015 08,60553,0,102.96,13380.7,201.66,4801.3,7.936167,837.35
25/02/2015 09,60600,0,72.88,9194.8,231.52,4831.7,14.405854,835.1
25/02/2015 10,60600,0,112.84,9400.6,281.87,4863.8,17.899658,832.02
25/02/2015 11,60617,0,170.36,9718.6,290.02,4946.4,14.188325,829.95
25/02/2015 12,60607,0,175.67,9807.6,316.15,4818.3,13.478019,829.45
25/02/2015 13,60600,0,190.36,9885.2,364.97,4409.6,9.757802,828.58
25/02/2015 14,60600,0.2,144.92,9679.8,384.21,4439,4.9736084,828.36
25/02/2015 15,60550,0,137.02,9104.8,378.21,4790.9,4.5311478,829.21
25/02/2015 16,60487,0,162.46,9135.6,372.03,4931.3,2.7894228,828.77
25/02/2015 17,60422,0,298.9,9496.8,367.51,5060.1,0.2130912,829.16
25/02/2015 18,60365,0,349.62,9541.6,374.39,5505.6,0,829.19
25/02/2015 19,60310,0,430.07,9926.4,414.92,5491.1,0,828.72
25/02/2015 20,60282,0,344.82,10024.6,462.48,5345.9,0,828.26
25/02/2015 21,60198,0,422.11,10189.8,521.22,5377.8,0,827.21
25/02/2015 22,60180,0,404.64,10096.4,559.96,5434.9,0,826.01
25/02/2015 23,60111,0,422.58,9828.9,537.18,5556.8,0,825.57
26/02/2015 00,60029,0,481.47,9997.7,555.46,5550.5,0.0059192,825.09
26/02/2015 01,59979,0.2,474.94,10232,573.1,5800.4,0.0014798,825
26/02/2015 02,59936,0,470.09,10620.5,625.52,5434.2,0,824.59
26/02/2015 03,59871,0.4,434.47,10833.2,645.82,5285.4,0,824.23
26/02/2015 04,59812,0.8,430.22,10943.4,643.41,5263.2,0,823.93
26/02/2015 05,59806,2,431.75,12058.8,612.29,5298,0.022197,824.14
26/02/2015 06,59913,0.6,354.79,15102.2,448.99,5431.3,0.044394,825.97
26/02/2015 07,59980,0,378.63,14363,329.39,4943.9,0.2856014,828.93
26/02/2015 08,60012,0,378.38,14489.4,332.96,4692.2,2.552655,829.87
26/02/2015 09,60063,0.6,314.72,15427.8,294.97,4626.4,7.2406604,830.53
26/02/2015 10,60120,0,368.48,14679.3,281.88,4293,15.626687,830.3
26/02/2015 11,60137,0.2,386.54,14670.5,313.61,3889.9,22.64834,828.77
26/02/2015 12,60180,2,468.87,15015.5,342.72,3298.5,24.558764,827.36
26/02/2015 13,60190,1.8,420.46,15056.2,268.97,3958.7,23.223979,827.4
26/02/2015 14,60239,0,374.84,15447.5,278.6,3900.8,18.5463324,827.45
26/02/2015 15,60258,0,360.32,14395.4,259.57,3865.3,12.124001,828.53
26/02/2015 16,60305,0,412.56,14334.1,188.7,4327.6,4.73684,830.77
26/02/2015 17,60335,0,257.3,13834.3,115.07,4516.8,1.0846934,834.29
26/02/2015 18,60360,0,270.61,14014.5,130.61,4450.6,0,836.21
26/02/2015 19,60402,0,305.78,13578.3,109.89,4662.3,0,837.23
26/02/2015 20,60409,0,364.9,12632.5,116.8,4505.3,0,837.64
26/02/2015 21,60421,0,313.6,12819.3,127.92,4613,0,837.58
26/02/2015 22,60465,0,366.99,13756.4,104.83,4992.1,0,837.62
26/02/2015 23,60480,0,334.22,12764.7,88.34,5068.6,0,838.2
27/02/2015 00,60502,0,320.79,13035.6,97.88,4908.6,0,838.22
27/02/2015 01,60514,0,358.32,12493.6,95.54,4927.5,0,838.68
27/02/2015 02,60536,0,378.19,12808.6,107.97,4891.2,0,838.52
27/02/2015 03,60535,0,390.28,12435.5,127.76,4912.5,0,838.03
27/02/2015 04,60540,0,340.83,12479.6,136.68,5019.8,0,837.98
27/02/2015 05,60547,0,331.57,12374.5,131.91,4968,0,837.61
27/02/2015 06,60541,0,357.04,12242.3,141.99,4951.8,0,837.6
27/02/2015 07,60595,0,375.14,11565.5,151.18,4972.7,1.2667088,837.31
27/02/2015 08,60607,0,365.95,12460.2,171.59,4871.5,7.6328116,836.8
27/02/2015 09,60651,0,372.65,13129.1,210.57,4855.9,15.105804,835.25
27/02/2015 10,60660,0,431.47,13335.3,243.16,4647.8,20.706843,833.26
27/02/2015 11,60700,0,401.03,13062.2,287.51,4399.7,21.872922,830.5
27/02/2015 12,60670,0,341,12121,287.03,4434.2,12.513188,830.41
27/02/2015 13,60619,0,294.11,11658,320.26,4218.2,15.040688,829.55
27/02/2015 14,60600,0,334.44,12457.7,323.08,4090.5,8.090066,829.73
27/02/2015 15,60612,0,259.75,12551.7,320.98,4061.3,3.9836216,829.84
27/02/2015 16,60553,0,270.81,11674.5,307.47,3972.5,2.0228866,830.41
27/02/2015 17,60508,0,273.42,10757.6,303.64,3799.3,0.3492328,830.94
27/02/2015 18,60454,0,378.08,10777.6,287.85,4036.3,0,831.27
27/02/2015 19,60396,0,321.72,10112.5,278.11,4211.5,0,831.6
27/02/2015 20,60327,0,382.06,10264.9,296.12,4267.3,0,831.6
27/02/2015 21,60237,0,421.26,10229,330.45,4462.1,0,831.16
27/02/2015 22,60199,0,331.69,10403.3,332.54,4860.3,0,831.03
27/02/2015 23,60096,0,471.23,10454.2,329.21,5185.3,0,831.46
28/02/2015 00,60035,0,556.09,10482,355.15,5269.1,0,831.06
28/02/2015 01,60026,0,422.4,11189.9,390.92,5228.3,0,830.41
28/02/2015 02,60000,0,391.96,12761.1,420.27,5058.6,0,829.04
28/02/2015 03,59999,0,346.09,13305.9,424.21,5029.1,0,828.31
28/02/2015 04,60000,0,221.55,14175.7,396.38,5431.5,0,828.79
28/02/2015 05,60000,0.4,227.27,12385.1,386.97,5413,0,829.26
28/02/2015 06,59966,0,242.57,11414.8,398.17,4879.5,0,829.23
28/02/2015 07,59944,0,263.98,11215.1,396.7,4792.9,0.4395006,829.17
28/02/2015 08,59932,0,269.19,11521.1,402.51,4731.6,1.4783202,828.6
28/02/2015 09,59880,0,268.17,11794.2,407.17,4708,5.515215,828.25
28/02/2015 10,59843,0,290.68,12530,407.83,4839,11.230199,828.57
28/02/2015 11,59775,0,297.21,11600.6,443.64,4380.8,11.595712,827.42
28/02/2015 12,59685,0,334.96,11324.6,459.65,4154.9,13.193896,826.54
28/02/2015 13,59591,0,301.72,10986,494.85,3984.4,18.519693,824.56
28/02/2015 14,59493,0,354.41,10808.1,443.84,4272.2,6.3986542,825.08
28/02/2015 15,59372,0,312.48,9675.1,413.3,4564.9,2.6148066,826.41
28/02/2015 16,59261,3,201.4,10090.8,365.52,5045.5,0.5430866,827.99
28/02/2015 17,59080,11.6,233,9206.9,331.67,5553.3,0.0725102,829.68
28/02/2015 18,58876,2,465.72,9835.5,349.63,5404.4,0.0059192,830.63
28/02/2015 19,58707,0,479.32,9759.5,423.6,4991.6,0,830.73
28/02/2015 20,58593,0,531.69,10000.2,459,5145.7,0.0059192,829.53
28/02/2015 21,58504,3.6,619.83,11623.1,503.04,5082,0.036995,828.74
28/02/2015 22,58442,2.8,677.04,12490.7,430.25,4926.8,0.0162778,829.22
28/02/2015 23,58477,26,726.71,13729.2,387.55,5092,0.0088788,829.77
01/03/2015 00,58559,6.8,662.57,14064.5,369.98,4886,0,830.52
01/03/2015 01,58647,18.2,672.51,14210,332.34,4670.7,0.0088788,831
01/03/2015 02,58716,7.6,585.53,14599.4,294.1,4622.1,0,831.67
01/03/2015 03,58777,4.6,549.13,14601.9,298.35,4512.8,0,832.03
01/03/2015 04,58825,1.2,475.77,14395,257.26,4974,0.0044394,832.93
01/03/2015 05,58889,0.6,461.94,14355.9,222.26,4970,0,834.27
01/03/2015 06,58939,0.4,470.49,14409.5,226.55,4920,0.0029596,834.58
01/03/2015 07,58991,0,382.97,13981.1,216.54,5016.7,1.7298862,834.6
01/03/2015 08,59048,0,452.83,14008.2,245.14,4924,10.0419226,834
01/03/2015 09,59115,0.4,460.79,14276.4,255.84,4791.5,15.127996,833.1
01/03/2015 10,59158,0,451.42,14196.3,226.9,4805,15.011089,832.45
01/03/2015 11,59160,0,475.85,13956.3,246.02,4738.5,24.430018,830.82
01/03/2015 12,59168,2.4,454.47,14181.7,179.89,5121.6,13.4173458,831.98
01/03/2015 13,59161,0.8,393.79,13672.7,185.62,5193.8,22.093418,832.74
01/03/2015 14,59160,0.2,446.44,13261.4,201.35,4756,15.635569,832.92
01/03/2015 15,59136,0.4,385.64,13172.8,211.68,4774,15.133916,832.53
01/03/2015 16,59101,0.2,424.43,13686.9,208.93,4653.3,5.3568758,832.91
01/03/2015 17,59141,1,430.95,14474.3,130.09,5144.6,0.66591,834.77
01/03/2015 18,59160,0,360.58,14055.5,114.43,5209,0,837.08
01/03/2015 19,59175,0,389.88,14011.5,118.08,5133.3,0,837.6
01/03/2015 20,59220,0,439.97,14095.7,106.31,5088.1,0,837.91
01/03/2015 21,59254,0,393.57,14578.7,100.93,4989.2,0,838.19
01/03/2015 22,59293,0.2,382.49,14426.8,111.42,4866.1,0,838.2
01/03/2015 23,59354,0,280.71,14067.6,107.79,4712.8,0,838.3
02/03/2015 00,59400,0,306.04,14045.7,109.3,4757.1,0,838.44
02/03/2015 01,59400,0,377.07,14328.9,85.8,4964.7,0,838.78
02/03/2015 02,59400,0,363.85,13690.1,74.82,5078.8,0,838.85
02/03/2015 03,59400,0,337.84,14034.5,76.28,4841.1,0,839.22
02/03/2015 04,59405,0,343.02,13145.6,83.67,4997.7,0,839.31
02/03/2015 05,59419,0,340.4,13209.9,83.89,4753.4,0,839.3
02/03/2015 06,59400,0,339.3,13619.3,82.5,4660.8,0.007399,839.4
02/03/2015 07,59441,0,319.01,13450.6,82.66,4834.1,2.3306844,839.25
02/03/2015 08,59473,0,309.36,13810.8,102.82,4828,7.7852268,838.65
02/03/2015 09,59545,0,339.95,14517.3,108.51,4829,7.1977476,838.12
02/03/2015 10,59608,0,377.47,14258.2,149.47,4643.6,21.315042,835.65
02/03/2015 11,59685,0,373.86,14924.5,145.19,4736.1,21.17298,834.18
02/03/2015 12,59739,2.4,427.4,15210.2,146.28,4589.6,22.355338,832.95
02/03/2015 13,59808,0,382.19,15244.4,189.37,3694.2,21.6642722,832.03
02/03/2015 14,59894,0.6,383.22,15097.3,168.13,4080.3,10.2772116,832.41
02/03/2015 15,59936,0,351.66,14228.7,136.53,4486.4,9.3523322,834.22
02/03/2015 16,59954,0,397.92,13844,139.67,4438.8,10.2283784,834.01
02/03/2015 17,59995,0,375.83,13878.6,104.11,4592,0.7739354,835.75
02/03/2015 18,59996,0,410.2,13164.7,91.77,4628.8,0,837.47
02/03/2015 19,60034,0,341.92,13619.8,30.41,5133.1,0.0355152,838.39
02/03/2015 20,60059,0,145.42,14791.9,-31.05,5937.4,0,839.81
02/03/2015 21,60060,0,327.56,13708,-3.39,5903.9,0,840.56
02/03/2015 22,60063,0,346.63,13722.7,34.39,5061.1,0,840.6
02/03/2015 23,60118,0,231.59,13260.2,29.74,5159.3,0,840.96
03/03/2015 00,60120,0.2,289.07,13315.2,23.08,5203.2,0.022197,840.97
03/03/2015 01,60120,0,282.61,13401.1,14.83,5381.9,0,841.05
03/03/2015 02,60111,0,348.53,12809,27.72,4717.4,0,841.19
03/03/2015 03,60097,0,308.13,12449.4,15.85,5035.1,0.0103586,841.2
03/03/2015 04,60066,0,329.29,13106.1,31.16,4872.9,0.0118384,841.18
03/03/2015 05,60077,0,374.96,13045.2,8.77,5326.7,0.0118384,841.13
03/03/2015 06,60088,0,365.58,12902.2,22.21,4941.5,0.0162778,841.2
03/03/2015 07,60120,0,316.73,12817.7,28.28,4818.6,2.3292052,841.36
03/03/2015 08,60178,0.6,334.63,13241.7,58.52,4729.5,11.089618,841.07
03/03/2015 09,60180,1.2,351.25,13364.6,82.89,4725.9,16.931874,840.07
03/03/2015 10,60184,0,415.08,13312.1,112.82,4460.9,21.53405,838.15
03/03/2015 11,60190,0,382.86,12777.8,159.72,4289.3,27.349662,835.01
03/03/2015 12,60217,0,465.73,13546,161.55,4243.8,23.450392,833.38
03/03/2015 13,60202,0.2,473.64,13749.3,178.33,4214.5,27.179486,832.27
03/03/2015 14,60180,0,452.65,13373.8,203.03,3972,18.533012,831.2
03/03/2015 15,60180,0,429.52,13082,217.34,3936.3,16.18457,831.35
03/03/2015 16,60173,0.2,438.62,12677.6,186.01,4188.7,3.553,832.61
03/03/2015 17,60207,0.4,468.81,12905,151.68,4789.6,0.3640308,834.44
03/03/2015 18,60238,4.8,407.17,12600.5,99.6,5495.2,0.0059192,836.5
03/03/2015 19,60252,0.4,430.08,13444.1,140.04,5293.8,0,837.12
03/03/2015 20,60302,0,380.33,13970.5,142.68,5045.4,0,837.28
03/03/2015 21,60375,0,399.22,14269.5,172.69,4817.3,0,837.04
03/03/2015 22,60421,0,408.93,14024.5,156.96,4760.2,0,836.82
03/03/2015 23,60508,0.2,424.18,14643.5,152.66,4637.5,0,836.86
04/03/2015 00,60541,0,379.56,14242.1,134.69,4896.7,0,837.52
04/03/2015 01,60606,0.2,392.81,14341.2,130.37,4917.6,0,837.56
04/03/2015 02,60660,0,384.17,14990,123.01,4823.5,0,837.6
04/03/2015 03,60734,0.2,420.87,14766.1,111.6,4956.7,0,837.88
04/03/2015 04,60816,0,384.19,14755.5,122.01,4894.9,0,838.1
04/03/2015 05,60910,0,380.81,14733.4,129.05,4800.3,0,837.91
04/03/2015 06,60996,0,368.66,15011.6,137.08,4781.2,0.0118384,837.91
04/03/2015 07,61102,0,365.02,14996.4,149.23,4718.8,2.4091142,837.6
04/03/2015 08,61195,0,305.19,15174.1,187.07,4600.2,10.179544,836.86
04/03/2015 09,61297,0,283.53,15615.7,259.76,4309.3,17.574107,834.53
04/03/2015 10,61401,0,269.46,16334,322.38,4104.2,23.574696,830.81
04/03/2015 11,61463,0,292.26,17015.8,375.24,3658,27.505039,827.32
04/03/2015 12,61520,0,282.88,17798.9,408.92,3248.1,26.861326,824.77
04/03/2015 13,61587,0,238.28,17147.4,417.06,3356.6,21.168537,823.88
04/03/2015 14,61651,0,244.82,17168.1,428.12,3108,21.3446356,823.32
04/03/2015 15,61691,0,217.03,16960.7,426.34,3218.5,13.3034042,823.06
04/03/2015 16,61740,0,259.17,15060.9,410.29,3481.8,5.4145878,824.95
04/03/2015 17,61795,0,174.05,14580.6,346.53,3714.2,0.6940262,827.82
04/03/2015 18,61809,0,188.19,13245.3,301.47,4060.4,0,829.89
04/03/2015 19,61846,0,285.15,13167.1,293.67,4328.6,0,831
04/03/2015 20,61846,0,289.01,13464.4,306.04,4220.6,0,831
04/03/2015 21,61860,0,252.36,13104.8,320.31,4235.7,0,831.27
04/03/2015 22,61812,0,303.48,12344.5,334.26,4273.8,0,830.97
04/03/2015 23,61800,0,371.37,12915.7,334.73,4371.5,0,830.92
05/03/2015 00,61784,0,375.17,11931,359.66,4386,0,830.45
05/03/2015 01,61750,0,358.59,12560.9,378.61,4289.3,0,829.75
05/03/2015 02,61740,0,328.82,13273.8,362.62,4589.4,0,829.62
05/03/2015 03,61681,0,333.74,12957.3,372.3,4646.1,0,829.59
05/03/2015 04,61673,0.2,420.72,13659.7,387.18,4658.5,0,829.19
05/03/2015 05,61680,0,449.73,13667.6,390.7,4654.2,0,828.8
05/03/2015 06,61659,0,441.8,13755.3,390.81,4642.4,0.0088788,828.85
05/03/2015 07,61672,0,399.3,13168,394.3,4681,1.3850928,828.96
05/03/2015 08,61622,0,444.57,12857.7,408.61,4629.7,3.8726366,828.68
05/03/2015 09,61620,0,497.37,13603.1,429.06,4443.7,5.241452,828.04
05/03/2015 10,61620,2.4,485.62,13645.1,455.2,4351.5,12.052972,827.32
05/03/2015 11,61581,1.6,567.37,13640.8,502.24,4203.6,24.958307,825.47
05/03/2015 12,61557,3.4,564.46,13631.1,548.24,4013.7,28.856098,822.95
05/03/2015 13,61524,1.8,578.36,13468.8,553.6,3961,22.222155,822.2
05/03/2015 14,61497,0.2,435.42,13186.5,573.81,3896.5,25.5457894,820.78
05/03/2015 15,61473,2,580.31,12829.5,546.02,4006.1,3.7794088,822.55
05/03/2015 16,61500,0,469.77,12507.5,548.72,4121,5.8970036,823.02
05/03/2015 17,61500,0,308.05,12388.8,523.26,4306.9,1.5330728,823.79
05/03/2015 18,61480,0,456.86,12090.2,511.18,4443,0.0029596,825.12
05/03/2015 19,61498,0.2,471.12,12810.9,507.37,4552.2,0,825.62
05/03/2015 20,61500,0,459.87,13078.3,496.44,4728.8,0,826.07
05/03/2015 21,61500,0,431.53,13258.6,476.81,5020.1,0,826.54
05/03/2015 22,61543,0,386.81,13450.8,477.15,5055.2,0,826.79
05/03/2015 23,61543,0,392.48,13717.1,475.47,5145.3,0,826.39
06/03/2015 00,61554,0,339.82,13542,472.33,5216.9,0,826.61
06/03/2015 01,61516,0,345.62,12988.7,467.74,5279.7,0,826.59
06/03/2015 02,61499,0,340.48,12835.8,468.75,5147.3,0,826.33
06/03/2015 03,61479,0,343.27,12623.3,455.65,5134.8,0,826.65
06/03/2015 04,61457,0,343.31,12168.9,447.82,4728.6,0,827.06
06/03/2015 05,61447,0,303.98,11348.5,441.28,4544.8,0,827.05
06/03/2015 06,61400,0,349.42,10806.4,432.55,4411,0.014798,827.38
06/03/2015 07,61329,0,395.71,11311.4,434.88,4233.2,1.0920924,827.4
06/03/2015 08,61320,0,350.46,11385.3,443.13,4289,2.6162864,827.4
06/03/2015 09,61271,0,356.62,10851.4,463.55,4215.2,4.7605164,826.88
